step,mean_r2,mean_r,std_r2,std_r,n_alive,trapped_rate,mean_rg2,std_rg2,mean_r2_all,mean_rg2_all,min_r2,max_r2,se_r2,cv_r2
0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1,1.0000000000,1.0000000000,0.0000000000,0.0000000000,10000,0.0000000000,0.2500000000,0.0000000000,1.0000000000,0.2500000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000
2,2.6646421970,1.6088827548,0.9420908364,0.2759320175,7574,0.0000000000,0.5182935774,0.1046767596,2.0182000000,0.3925555556,2.0000000000,4.0000000000,0.0108250554,0.3535524722
3,4.5486160397,2.0441417281,2.2707008140,0.6083589690,5636,0.0000000000,0.8042494677,0.2136735848,2.5636000000,0.4532750000,1.0000000000,9.0000000000,0.0302464510,0.4992069663
4,6.9830936159,2.5449910822,3.5435315028,0.7114169012,3963,0.0000000000,1.1506030785,0.3074135131,2.7674000000,0.4559840000,2.0000000000,16.0000000000,0.0562890944,0.5074443646
5,9.5432451751,2.9473842902,5.2283888338,0.9252950995,2798,0.0000000000,1.5201532841,0.4352167550,2.6702000000,0.4253388889,1.0000000000,25.0000000000,0.0988425687,0.5478627802
6,12.8554852321,3.4402490199,6.8427331775,1.0100355998,1896,0.0000000000,1.9603246362,0.5647774453,2.4374000000,0.3716775510,2.0000000000,36.0000000000,0.1571485721,0.5322812056
7,16.0000000000,3.8170766213,8.8403345611,1.1957951610,1320,0.0000000000,2.3953361742,0.7111848654,2.1120000000,0.3161843750,1.0000000000,49.0000000000,0.2433222006,0.5525209101
8,19.0688888889,4.1585024345,10.7995745229,1.3325713455,900,0.0000000000,2.8342386831,0.8432632141,1.7162000000,0.2550814815,2.0000000000,50.0000000000,0.3599858174,0.5663452436
9,23.2821316614,4.5844644317,13.3984755777,1.5049310736,638,0.0000000000,3.3598432602,1.0465705933,1.4854000000,0.2143580000,1.0000000000,65.0000000000,0.5304507278,0.5754831977
10,27.1491442543,4.9401699252,15.9583735867,1.6564617001,409,0.0000000000,3.8801349795,1.2532924434,1.1104000000,0.1586975207,2.0000000000,68.0000000000,0.7890907886,0.5878039262
11,31.0072727273,5.2587688623,18.1480763273,1.8310168706,275,0.0000000000,4.4101010101,1.4184635429,0.8527000000,0.1212777778,1.0000000000,85.0000000000,1.0943701790,0.5852845069
12,35.4463276836,5.6877074521,19.4160135599,1.7596339458,177,0.0000000000,5.0662922475,1.5451393174,0.6274000000,0.0896733728,2.0000000000,80.0000000000,1.4593969472,0.5477581129
13,40.3559322034,6.0526025470,22.5371728423,1.9292316117,118,0.0000000000,5.6171739882,1.7276383991,0.4762000000,0.0662826531,1.0000000000,97.0000000000,2.0747149278,0.5584599738
14,44.5277777778,6.3162259889,26.2297393886,2.1524560470,72,0.0000000000,6.0803703704,2.0222002102,0.3206000000,0.0437786667,2.0000000000,100.0000000000,3.0912044317,0.5890646400
15,51.7407407407,6.8612127134,28.9860663750,2.1597455504,54,0.0000000000,6.8262442130,2.2602556182,0.2794000000,0.0368617188,5.0000000000,113.0000000000,3.9445040150,0.5602174604
16,54.3333333333,6.9999135219,31.6210197320,2.3096631830,36,0.0000000000,7.2562475971,2.5089872296,0.1956000000,0.0261224913,4.0000000000,130.0000000000,5.2701699553,0.5819819583
17,61.0000000000,7.4653743056,33.9788169306,2.2952530312,25,0.0000000000,8.1359259259,2.7945606147,0.1525000000,0.0203398148,13.0000000000,125.0000000000,6.7957633861,0.5570297857
18,64.0000000000,7.5712686010,40.1331118488,2.5837747136,18,0.0000000000,8.7303785780,3.3504654845,0.1152000000,0.0157146814,16.0000000000,136.0000000000,9.4594651795,0.6270798726
19,62.5384615385,7.5268500592,37.6064957249,2.4258997764,13,0.0000000000,8.9669230769,2.8807361095,0.0813000000,0.0116570000,17.0000000000,145.0000000000,10.4301652790,0.6013338800
20,68.3333333333,7.8086340349,40.6188243169,2.7126680303,6,0.0000000000,9.2569916856,3.1285827680,0.0410000000,0.0055541950,18.0000000000,116.0000000000,16.5825655880,0.5944218193
21,76.0000000000,8.1506362473,46.8508271005,3.0930775554,4,0.0000000000,10.7272727273,3.5787479882,0.0304000000,0.0042909091,13.0000000000,125.0000000000,23.4254135502,0.6164582513
22,73.3333333333,7.7484412113,55.9126302567,3.6462298514,3,0.0000000000,11.1090107120,4.6208383646,0.0220000000,0.0033327032,10.0000000000,146.0000000000,32.2811721298,0.7624449580
23,35.0000000000,5.1491628629,30.0000000000,2.9130948854,2,0.0000000000,8.2309027778,1.1510416667,0.0070000000,0.0016461806,5.0000000000,65.0000000000,21.2132034356,0.8571428571
24,43.0000000000,5.5276925691,39.0000000000,3.5276925691,2,0.0000000000,8.8048000000,1.4352000000,0.0086000000,0.0017609600,4.0000000000,82.0000000000,27.5771644663,0.9069767442
25,47.0000000000,6.1097722286,38.0000000000,3.1097722286,2,0.0000000000,9.4186390533,1.6775147929,0.0094000000,0.0018837278,9.0000000000,85.0000000000,26.8700576851,0.8085106383
26,104.0000000000,10.1980390272,0.0000000000,0.0000000000,1,0.0000000000,12.1920438957,0.0000000000,0.0104000000,0.0012192044,104.0000000000,104.0000000000,0.0000000000,0.0000000000
27,125.0000000000,11.1803398875,0.0000000000,0.0000000000,1,0.0000000000,13.5382653061,0.0000000000,0.0125000000,0.0013538265,125.0000000000,125.0000000000,0.0000000000,0.0000000000
28,148.0000000000,12.1655250606,0.0000000000,0.0000000000,1,0.0000000000,15.1414982164,0.0000000000,0.0148000000,0.0015141498,148.0000000000,148.0000000000,0.0000000000,0.0000000000
29,145.0000000000,12.0415945788,0.0000000000,0.0000000000,1,0.0000000000,16.3922222222,0.0000000000,0.0145000000,0.0016392222,145.0000000000,145.0000000000,0.0000000000,0.0000000000
30,0,0,0,0,0,1,0,0
31,0,0,0,0,0,1,0,0
32,0,0,0,0,0,1,0,0
33,0,0,0,0,0,1,0,0
34,0,0,0,0,0,1,0,0
35,0,0,0,0,0,1,0,0
36,0,0,0,0,0,1,0,0
37,0,0,0,0,0,1,0,0
38,0,0,0,0,0,1,0,0
39,0,0,0,0,0,1,0,0
40,0,0,0,0,0,1,0,0
41,0,0,0,0,0,1,0,0
42,0,0,0,0,0,1,0,0
43,0,0,0,0,0,1,0,0
44,0,0,0,0,0,1,0,0
45,0,0,0,0,0,1,0,0
46,0,0,0,0,0,1,0,0
47,0,0,0,0,0,1,0,0
48,0,0,0,0,0,1,0,0
49,0,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0,0
51,0,0,0,0,0,1,0,0
52,0,0,0,0,0,1,0,0
53,0,0,0,0,0,1,0,0
54,0,0,0,0,0,1,0,0
55,0,0,0,0,0,1,0,0
56,0,0,0,0,0,1,0,0
57,0,0,0,0,0,1,0,0
58,0,0,0,0,0,1,0,0
59,0,0,0,0,0,1,0,0
60,0,0,0,0,0,1,0,0
61,0,0,0,0,0,1,0,0
62,0,0,0,0,0,1,0,0
63,0,0,0,0,0,1,0,0
64,0,0,0,0,0,1,0,0
65,0,0,0,0,0,1,0,0
66,0,0,0,0,0,1,0,0
67,0,0,0,0,0,1,0,0
68,0,0,0,0,0,1,0,0
69,0,0,0,0,0,1,0,0
70,0,0,0,0,0,1,0,0
71,0,0,0,0,0,1,0,0
72,0,0,0,0,0,1,0,0
73,0,0,0,0,0,1,0,0
74,0,0,0,0,0,1,0,0
75,0,0,0,0,0,1,0,0
76,0,0,0,0,0,1,0,0
77,0,0,0,0,0,1,0,0
78,0,0,0,0,0,1,0,0
79,0,0,0,0,0,1,0,0
80,0,0,0,0,0,1,0,0
81,0,0,0,0,0,1,0,0
82,0,0,0,0,0,1,0,0
83,0,0,0,0,0,1,0,0
84,0,0,0,0,0,1,0,0
85,0,0,0,0,0,1,0,0
86,0,0,0,0,0,1,0,0
87,0,0,0,0,0,1,0,0
88,0,0,0,0,0,1,0,0
89,0,0,0,0,0,1,0,0
90,0,0,0,0,0,1,0,0
91,0,0,0,0,0,1,0,0
92,0,0,0,0,0,1,0,0
93,0,0,0,0,0,1,0,0
94,0,0,0,0,0,1,0,0
95,0,0,0,0,0,1,0,0
96,0,0,0,0,0,1,0,0
97,0,0,0,0,0,1,0,0
98,0,0,0,0,0,1,0,0
99,0,0,0,0,0,1,0,0
100,0,0,0,0,0,1,0,0
101,0,0,0,0,0,1,0,0
102,0,0,0,0,0,1,0,0
103,0,0,0,0,0,1,0,0
104,0,0,0,0,0,1,0,0
105,0,0,0,0,0,1,0,0
106,0,0,0,0,0,1,0,0
107,0,0,0,0,0,1,0,0
108,0,0,0,0,0,1,0,0
109,0,0,0,0,0,1,0,0
110,0,0,0,0,0,1,0,0
111,0,0,0,0,0,1,0,0
112,0,0,0,0,0,1,0,0
113,0,0,0,0,0,1,0,0
114,0,0,0,0,0,1,0,0
115,0,0,0,0,0,1,0,0
116,0,0,0,0,0,1,0,0
117,0,0,0,0,0,1,0,0
118,0,0,0,0,0,1,0,0
119,0,0,0,0,0,1,0,0
120,0,0,0,0,0,1,0,0
121,0,0,0,0,0,1,0,0
122,0,0,0,0,0,1,0,0
123,0,0,0,0,0,1,0,0
124,0,0,0,0,0,1,0,0
125,0,0,0,0,0,1,0,0
126,0,0,0,0,0,1,0,0
127,0,0,0,0,0,1,0,0
128,0,0,0,0,0,1,0,0
129,0,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0,0
131,0,0,0,0,0,1,0,0
132,0,0,0,0,0,1,0,0
133,0,0,0,0,0,1,0,0
134,0,0,0,0,0,1,0,0
135,0,0,0,0,0,1,0,0
136,0,0,0,0,0,1,0,0
137,0,0,0,0,0,1,0,0
138,0,0,0,0,0,1,0,0
139,0,0,0,0,0,1,0,0
140,0,0,0,0,0,1,0,0
141,0,0,0,0,0,1,0,0
142,0,0,0,0,0,1,0,0
143,0,0,0,0,0,1,0,0
144,0,0,0,0,0,1,0,0
145,0,0,0,0,0,1,0,0
146,0,0,0,0,0,1,0,0
147,0,0,0,0,0,1,0,0
148,0,0,0,0,0,1,0,0
149,0,0,0,0,0,1,0,0
150,0,0,0,0,0,1,0,0
151,0,0,0,0,0,1,0,0
152,0,0,0,0,0,1,0,0
153,0,0,0,0,0,1,0,0
154,0,0,0,0,0,1,0,0
155,0,0,0,0,0,1,0,0
156,0,0,0,0,0,1,0,0
157,0,0,0,0,0,1,0,0
158,0,0,0,0,0,1,0,0
159,0,0,0,0,0,1,0,0
160,0,0,0,0,0,1,0,0
161,0,0,0,0,0,1,0,0
162,0,0,0,0,0,1,0,0
163,0,0,0,0,0,1,0,0
164,0,0,0,0,0,1,0,0
165,0,0,0,0,0,1,0,0
166,0,0,0,0,0,1,0,0
167,0,0,0,0,0,1,0,0
168,0,0,0,0,0,1,0,0
169,0,0,0,0,0,1,0,0
170,0,0,0,0,0,1,0,0
171,0,0,0,0,0,1,0,0
172,0,0,0,0,0,1,0,0
173,0,0,0,0,0,1,0,0
174,0,0,0,0,0,1,0,0
175,0,0,0,0,0,1,0,0
176,0,0,0,0,0,1,0,0
177,0,0,0,0,0,1,0,0
178,0,0,0,0,0,1,0,0
179,0,0,0,0,0,1,0,0
180,0,0,0,0,0,1,0,0
181,0,0,0,0,0,1,0,0
182,0,0,0,0,0,1,0,0
183,0,0,0,0,0,1,0,0
184,0,0,0,0,0,1,0,0
185,0,0,0,0,0,1,0,0
186,0,0,0,0,0,1,0,0
187,0,0,0,0,0,1,0,0
188,0,0,0,0,0,1,0,0
189,0,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0,0
191,0,0,0,0,0,1,0,0
192,0,0,0,0,0,1,0,0
